Qiime_ID,Input_ID,Genus,OTU,Taxa
>V4_4537,V4_DQ677766_Streptococcus_mutans,Streptococcus,30,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
>V4_4534,V4_DQ677762_Streptococcus_mutans,Streptococcus,30,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
>V4_4535,V4_DQ677763_Streptococcus_mutans,Streptococcus,30,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
>V4_4538,V4_DQ677767_Streptococcus_mutans,Streptococcus,30,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
>V4_4539,V4_DQ677768_Streptococcus_mutans,Streptococcus,30,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
>V4_5333,V4_FR821779_Staphylococcus_aureus_subsp_aureus_LGA251,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_5332,V4_FR821779_Staphylococcus_aureus_subsp_aureus_LGA251,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_5331,V4_FR821777_Staphylococcus_aureus_subsp_aureus_MSHR1132,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_5330,V4_FR821777_Staphylococcus_aureus_subsp_aureus_MSHR1132,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_5337,V4_FR821779_Staphylococcus_aureus_subsp_aureus_LGA251,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_5336,V4_FR821779_Staphylococcus_aureus_subsp_aureus_LGA251,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_5335,V4_FR821779_Staphylococcus_aureus_subsp_aureus_LGA251,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_5334,V4_FR821779_Staphylococcus_aureus_subsp_aureus_LGA251,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_5339,V4_FR878075_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5338,V4_FR848408_escherichia_coli,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_6682,V4_JQ322221_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_6683,V4_JQ322222_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_6680,V4_JQ315935_escherichia_coli,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_6681,V4_JQ322220_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_6686,V4_JQ322233_Staphylococcus_aureus,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_6687,V4_JQ322557_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_6684,V4_JQ322228_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_6685,V4_JQ322230_escherichia_coli,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_6688,V4_JQ340029_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_6689,V4_JQ340031_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_4824,V4_EU621383_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_4825,V4_EU622516_Streptococcus_agalactiae,Streptococcus_agalactiae,23,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae
>V4_4826,V4_EU624208_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_4827,V4_EU624430_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_4820,V4_EU604544_Staphylococcus_aureus,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_4821,V4_EU604756_Rhodobacter_sp_R7K3Z5,Rhodobacter,9,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter
>V4_4822,V4_EU604757_Rhodobacter_sp_R7,Rhodobacter,9,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter
>V4_4823,V4_EU620410_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_4828,V4_EU624434_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_4829,V4_EU624443_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5489,V4_GU011948_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5488,V4_GQ919290_Staphylococcus_aureus,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_5485,V4_GQ889249_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5484,V4_GQ861529_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5487,V4_GQ901067_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5486,V4_GQ889258_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5481,V4_GQ503329_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5480,V4_GQ501070_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5483,V4_GQ855296_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5482,V4_GQ503895_Rhodobacter_sphaeroides,Rhodobacter,9,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter
>V4_6468,V4_JN668115_Acinetobacter_baumannii_Naval_18,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_6469,V4_JN668116_Acinetobacter_baumannii_Naval_18,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_6466,V4_JN668108_Acinetobacter_baumannii_Naval_18,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_6467,V4_JN668112_Acinetobacter_baumannii_Naval_18,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_6464,V4_JN668097_Acinetobacter_baumannii_Naval_18,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_6465,V4_JN668103_Acinetobacter_baumannii_Naval_18,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_6462,V4_JN668091_Acinetobacter_baumannii_Naval_18,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_1303,V4_AF310463_Neisseria_meningitidis,Neisseria,18,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__
>V4_6460,V4_JN668083_Acinetobacter_baumannii_Naval_18,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_1301,V4_AF310461_Neisseria_meningitidis,Neisseria,18,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__
>V4_4322,V4_DI023247_Streptococcus_pneumoniae,Streptococcus_pneumoniae,21,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
>V4_646,V4_ACLU01000001_Bacillus_cereus_BGSC_6E1,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_6488,V4_JN668201_Acinetobacter_baumannii_Naval_81,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_2769,V4_AIEV01000038_Escherichia_coli_DEC1A,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_2768,V4_AIEV01000013_Escherichia_coli_DEC1A,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_2765,V4_AIES01000018_Staphylococcus_aureus_subsp_aureus_CIG290,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_2764,V4_AIES01000012_Staphylococcus_aureus_subsp_aureus_CIG290,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_2767,V4_AIEV01000012_Escherichia_coli_DEC1A,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_2766,V4_AIES01000019_Staphylococcus_aureus_subsp_aureus_CIG290,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_2761,V4_AIER01000007_Staphylococcus_aureus_subsp_aureus_CIG1096,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_2760,V4_AIER01000006_Staphylococcus_aureus_subsp_aureus_CIG1096,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_2763,V4_AIES01000011_Staphylococcus_aureus_subsp_aureus_CIG290,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_2762,V4_AIES01000007_Staphylococcus_aureus_subsp_aureus_CIG290,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_6422,V4_JN667941_Acinetobacter_baumannii_Canada_BC_5,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_6423,V4_JN667945_Acinetobacter_baumannii_Canada_BC_5,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_6420,V4_JN667934_Acinetobacter_baumannii_Canada_BC_5,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_6421,V4_JN667935_Acinetobacter_baumannii_Canada_BC_5,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_3418,V4_AY132102_Neisseria_meningitidis,Neisseria,18,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__
>V4_3419,V4_AY132103_Neisseria_meningitidis,Neisseria,18,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__
>V4_3148,V4_AJ288157_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_3149,V4_AJ301831_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_3146,V4_AJ277907_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_3147,V4_AJ277908_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_3144,V4_AJ271856_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_3145,V4_AJ276460_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_3142,V4_AJ271847_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_3143,V4_AJ271855_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_3140,V4_AJ239312_Neisseria_meningitidis,Neisseria,18,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__
>V4_1347,V4_AF310507_Neisseria_meningitidis,Neisseria,18,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__
>V4_6424,V4_JN667948_Acinetobacter_baumannii_Canada_BC_5,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_1345,V4_AF310505_Neisseria_meningitidis,Neisseria,18,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__
>V4_5816,V4_HM480311_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5817,V4_HM480354_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5814,V4_HM475285_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5815,V4_HM475288_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5812,V4_HM451440_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5813,V4_HM475272_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5810,V4_HM449698_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5811,V4_HM451427_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_6428,V4_JN667968_Acinetobacter_baumannii_Canada_BC_5,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_5818,V4_HM480367_Enterococcus_faecalis,Enterococcus,27,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__
>V4_5819,V4_HM485467_Acinetobacter_baumannii,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_6429,V4_JN667970_Acinetobacter_baumannii_Canada_BC_5,Acinetobacter,12,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
>V4_908,V4_AE007317_Streptococcus_pneumoniae_R6,Streptococcus_pneumoniae,21,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
>V4_1867,V4_AFDU01000028_Escherichia_coli_STEC_94C,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_1866,V4_AFDU01000027_Escherichia_coli_STEC_94C,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_900,V4_AE005174_Escherichia_coli_O157-H7_str_EDL933,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_901,V4_AE005174_Escherichia_coli_O157-H7_str_EDL933,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_902,V4_AE005174_Escherichia_coli_O157-H7_str_EDL933,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_903,V4_AE005174_Escherichia_coli_O157-H7_str_EDL933,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_904,V4_AE005174_Escherichia_coli_O157-H7_str_EDL933,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_905,V4_AE005174_Escherichia_coli_O157-H7_str_EDL933,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_906,V4_AE005174_Escherichia_coli_O157-H7_str_EDL933,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_907,V4_AE007317_Streptococcus_pneumoniae_R6,Streptococcus_pneumoniae,21,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
>V4_1864,V4_AFDU01000025_Escherichia_coli_STEC_94C,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_1863,V4_AFDU01000021_Escherichia_coli_STEC_94C,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_1862,V4_AFDU01000003_Escherichia_coli_STEC_94C,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_1861,V4_AFDT01000061_Escherichia_coli_3030_1,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_1860,V4_AFDT01000061_Escherichia_coli_3030_1,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_1153,V4_AF155952_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_1152,V4_AF154832_Propionibacterium_acnes,Propionibacterium,36,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes
>V4_1151,V4_AF146370_Propionibacterium_acnes,Propionibacterium,36,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes
>V4_1150,V4_AF146368_Staphylococcus_aureus,Staphylococcus_aureus,25,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae
>V4_1157,V4_AF233451_Escherichia_coli,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_1156,V4_AF206326_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_1155,V4_AF176322_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_1154,V4_AF155958_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_1159,V4_AF243144_Lactobacillus_gasseri,Lactobacillus,16,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
>V4_1158,V4_AF243142_Lactobacillus_gasseri,Lactobacillus,16,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
>V4_5672,V4_HM001220_Streptococcus_pneumoniae,Streptococcus_pneumoniae,21,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
>V4_5673,V4_HM003208_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5670,V4_HE660038_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5671,V4_HH776875_escherichia_coli,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_5676,V4_HM003211_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5677,V4_HM003212_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5674,V4_HM003209_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5675,V4_HM003210_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5678,V4_HM003213_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_5679,V4_HM003214_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_764,V4_ADUM01000093_Escherichia_coli_3431,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_765,V4_ADUM01000101_Escherichia_coli_3431,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_766,V4_ADUM01000117_Escherichia_coli_3431,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_767,V4_ADUN01000005_Escherichia_coli_EPECa14,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_760,V4_ADUL01000081_Escherichia_coli_2362_75,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_761,V4_ADUL01000081_Escherichia_coli_2362_75,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_762,V4_ADUM01000088_Escherichia_coli_3431,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_763,V4_ADUM01000089_Escherichia_coli_3431,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_768,V4_ADUN01000062_Escherichia_coli_EPECa14,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_769,V4_ADUN01000080_Escherichia_coli_EPECa14,Escherichia,13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia;s__
>V4_2379,V4_AGPL01000017_Streptococcus_pneumoniae_GA19451,Streptococcus_pneumoniae,21,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
>V4_6097,V4_JF267369_Bacillus_cereus,Bacillus,10,k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__;s__
>V4_6096,V4_JA325384_Propionibacterium_acnes,Propionibacterium,36,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes
>V4_6095,V4_JA011776_Streptococcus_pneumoniae,Streptococcus_pneumoniae,21,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
